story_id,title,url,author,created_at,points,num_comments,story_text,date,year_month,title_length,story_text_length,engagement
37708898,Need advise on job hunting after a long career gap,,g_murad,2023-09-29 19:14:45+00:00,15,13,"Hi HN Community,<p>I have been suggested to bug you all for career advice since this community has been extremely helpful to several friends of mine.<p>I have been struggling to re-enter the workforce after a long gap in my career. I have a highly analytical background having finished bachelors degree in Petroleum Engineering and then working few years for prominent energy companies including British Petroleum. My duties involved heavy data operations such as gathering data from sensors, evaluating well performance and generating reports.<p>After a few years in the industry I decided to go back to school for a masters degree. I obtained my Master&#x27;s Degree from USC in Petroleum Engineering and spent a year after graduating to work for the university as a Research Assistant and a resource employee. As a resource employee we looked into how technology and more specifically AI and Machine Learning can be utilized to improve resource exploration and performance in the energy industry.<p>And then I decided to shift gears to human engineering (cough cough...awkward pause...you know... started expecting) :). We started with one and then followed the other and 8 years flew by in a second. Having promised myself that they will be my primary focus I spent all my time and energy with those little munchkins and this year we finally (whoever judges that &quot;finally&quot; I am watching you :P) sent the youngest one off to the school.<p>So here I am now trying to re-enter THE FORCE (any Obi-Wans out there?). Well, to be honest I didn&#x27;t completely spend the last 8 years away from the field. I found a new interest in Data Science, likely generated from my previous data heavy job background, and started to explore the field any chance I got.<p>I learned Python, SQL, data analysis tools such as Pandas, Numphy, Scikit-Learn, data visualization tools such as Tableau, Matplotlib, Plotly and Seaborn. I also completed a Data Engineering boot camp offered by Per Scholas and currently in-progress with Google Data Analytics course at Coursera.<p>Looks like most of the positions out there require a substantial or at least few years of experience in data science and I have not been receiving responses from any jobs that I have submitted applications for (I have applied to many).<p>I have been suggested &quot;to make my resume more impressive&quot; which I don&#x27;t feel comfortable about. I would really appreciate your guidance, suggestions, directions, help (whatever you have to offer). I sincerely appreciate your time!!!<p>email: askinghelpfromhn [at] gmail [dot] com<p>Best,
GM",2023-09-29,2023-09,50,2609,Medium
18955070,"Ask HN: Career change at 40: bootcamp, degree, other?",,checkyoursudo,2019-01-20 19:33:19+00:00,12,19,"I am currently a lawyer in the US. I am moving to Germany in a few months. I am committing to a career change, since my spouse earns enough for us to live on. I&#x27;ve had enough of being a lawyer.<p>I am considering whether I should do a coding bootcamp, an online degree through a US institution, or a degree in Germany[1], or to continue to work&#x2F;study on my own until I can get a job (remote or local).<p>I started in CS when I was in college in the late 90&#x27;s, but I switched away from that and earned my degree in philosophy (focus in logic and ethics). Back then I learned C and Java. Then HTML, CSS, and PHP3. I built a few dozen websites on my own, and I contributed to the production of about 600 or so. But, that was a long time ago, and I&#x27;m not interested in web development so much any more.<p>When I switched from Windows to Gentoo GNU&#x2F;Linux about 10 years ago, I started learning Bash scripting and some sysadmin basics, just for fun&#x2F;interest.<p>A couple of years ago, I started to learn Python 3, and I have dabbled a bit in Common Lisp. Python led me to machine learning, which I really like, but I&#x27;m not 100% sure I want a career in ML anymore (I thought I did maybe a year ago, and I still might -- I <i>really</i> like it).<p>I have written a lot of code over the years, but I don&#x27;t have anything that would really qualify as a portfolio, or much that I feel like I could turn into a portfolio.<p>I guess this is the main reason I have been looking at doing something like a bootcamp, or cheap online degree--though money really isn&#x27;t the issue. Or should I just start to work on a portfolio of projects?<p>I have also worked professionally as an editor many years ago, which came out of an incomplete foray into a master&#x27;s degree in technical writing.<p>If you had the time and money, would you do a bootcamp, or a degree, or work on your own?<p>[1] My German is around B1-B2 level, and I would work to improve this dramatically if I were going to try for a local degree.",2019-01-20,2019-01,53,2036,Medium
23559738,"Ask HN: Pivoting Careers, How?",,list_programmer,2020-06-18 04:13:29+00:00,11,9,"Long time lurker, first time poster. Hoping to find some advice and suggestions from people who did it successfully.<p>I&#x27;ve a bachelors in CS, and then recently graduated from Georgia Tech(OMSCS). I&#x27;ve been a Software Engineer and Team lead&#x2F;EM implementing  and consulting SaaS technologies for almost all of my 10 year career(SAP&#x2F;Salesforce&#x2F;Workday). The money is good, I work in one of the top 4 consulting  companies in the Silicon Valley. I&#x27;m just plain bored now and feel that my reason to get up in the morning doing the same kind of work and implementations is going down.<p>I&#x27;d want to get into something interesting next. I&#x27;m looking to do something in Python&#x2F;Go next, but I don&#x27;t know where&#x2F;how to start, looking to either get into Infrastructure (AWS&#x2F; Kubernetes&#x2F;GCP) or into Machine Learning. I&#x27;m trying to pick them up, and I&#x27;ve the following questions:<p>1.   How do I get started on these? There are just ton of things online, and i&#x27;m genuinely not sure where to start. Do I get a Data Science nanodegree&#x2F; How do I get started on K8&#x2F;AWS&#x2F;GCP?<p>2. How do you stick with them? Since I don&#x27;t get to use Python&#x2F;Go in my real life, since most of these SaaS implementations usually use vanilla JS, in some cases zython and the tools’ own scripting language, it&#x27;s very hard to &quot;use&quot; what I learn in step #1. How did you go about using it everyday?<p>3. If I&#x27;m able to somehow complete both 1 and 2, how do I pivot? Do I start off as an entry level engineer and go from there? I&#x27;m genuinely interested in how others did it, I do have a lot of experience in Software Architecture, Design Patterns, writing code as a discipline, reviewing code, version control etc., just not in the aforementioned areas.<p>It&#x27;s also important to mention that I&#x27;m originally from UK and on a work visa with a family here in the US, so maintaining a job(here in US) at least for the next couple years because of other family commitments(spouse is in Univ) and a kid is important.",2020-06-18,2020-06,30,2106,Medium
15729218,Ask HN: How to Build a Portfolio as a #MachineLearning Engineer?,,__Julia,2017-11-18 15:11:45+00:00,10,1,"Hi! I am a Data Science&#x2F;Machine Learning engineer and I&#x27;d like to ask few questions regarding Data Science Portfolio. I find this [article](http:&#x2F;&#x2F;varianceexplained.org&#x2F;r&#x2F;start-blog&#x2F;) helpful.<p>My question is about blogging, research papers, and open source projects.<p>- I am intending to start blogging as well. While I use FB&#x2F;Twitter to express my interest and opinion, I am willing to keep my blog as a space to showcase open source experiments. In this case, do you see it as a duplication (Open Source on Github with Readme file + blogpost on how to re-build things and lessons learnt ). The idea behind the blog and the website is to find a new a job, so it would be a place to show what I can do. My interest and work is around data science and data engineering.<p>- I interned at research Centers (R&amp;D), so I was involved in writing and publishing some papers. As an engineer, do you find (Applied data science ) papers helpful in my career (papers that doesn&#x27;t come with novel ML ideas, but novel ways to apply ML).<p>- If you are manager, recruiter or an interviewer, what do you want to see in the resume of a data science engineer ?. I have mixed signals, some people want to see more in-depth knowledge of data science, and others skills on how to process, query and analyze datasets.<p>- Do you have examples of good data science portfolios. Feel free to share links.",2017-11-18,2017-11,64,1432,Low
20073122,Ask HN: How can reset my career while still providing for my family?,,michaelperrin,2019-06-02 02:44:51+00:00,9,4,"I am a 49   years old software developer,  working for an online gambling operator.  The job pays well and it is not far from my home.  Other than that it is simply the worse job I’ve ever had.  I had to take this position due to financial pressure after moving to a new country.  Given an alternative, I would have preferred an industry other than gambling. To make matters even worse,  the work is boring and repetitive.  Most of the “development” I do now days is filling up C++ structures and sending them off as messages to other components via an antiquated communication layer developed in-house 15 years ago.  The primary reason the company needs experienced developers is to keep at bay the multi-headed spaghetti monster which is their code-base.<p>The common perception among my colleagues is that this is a good as it can get at our age: yes it’s a life-sucking, mind-numbing job but it pays the bills and leaves you some time to watch television at the evenings.  I simply can’t accept that this is not the kind of career I’ve signed up for.<p>I have been spending a significant portion of my free time keeping in pace with the latest developments machine learning and image processing which I find fascinating. It something would have loved doing as my day job.  Which brings me to my question:<p>what should be my escape plan?  If I didn’t have my family depending on me to put food on the table I could have just find another job,  compromise on my salary and rework my way up. However, It&#x27;s not something I can easily do with mortgage payments and getting a child through college.<p>What are my options?",2019-06-02,2019-06,68,1625,Low
17460614,Ask HN: Changing tech careers,,enyei,2018-07-05 03:09:52+00:00,7,4,"I&#x27;m currently in my third year of working, and I have changed my tech careers twice. I&#x27;m fearful it would be detrimental both in terms of my learning and career progression.<p>After graduating, I&#x27;ve been a software engineer for 2 years building both web applications and Java applications.<p>After two years, I was curious about the Cyber security scene, and dove head in to Linux security. I&#x27;ve learnt quite a bit on malware analysis and techniques. But after spending a year here, I felt that this is not what I wish to do, and I&#x27;m now transferring to a machine learning domain.<p>I&#x27;m curious to hear any stories on how you changed your tech careers, and how you felt about it! Also, any advice would be greatly appreciated. Thanks!",2018-07-05,2018-07,29,764,Low
12198327,Ask HN: Do you work on machine learning at a large SV co and regret it?,,mlquestions,2016-07-31 19:01:12+00:00,7,1,"I have a successful career doing regular engineering work at a large SV company. I used to work (albeit not at a super advanced level) on machine learning but it was more expedient working on tractable problems with a clear path to a solution, rather than spending a lot of time on data prep, wrangling various ML algorithms and only sometimes getting somewhere. Maybe it was me, maybe it was the tools, or a bit of both. Now that there&#x27;s a huge hype cycle very well underway (especially the last 5 years) and tools are getting better (hardware and software), I&#x27;m tempted to get back into it.<p>Do you work on machine learning (in various incarnations incl deep learning) at Google, FB or (Microsoft, Amazon) or smaller cutting edge companies? Are you really enjoying the day to day work, or not? Why? Would you rather have built a track record in a domain involving more &quot;linear&quot; engineering problems with a similarly large impact? Are you a thought leader and rely on deep technical knowledge of statistics and math? Is the &#x27;risk &#x2F; reward&#x27; from a career and personal satisfaction point of view worth the time invested?",2016-07-31,2016-07,71,1155,Low
38274767,Ask HN: Career recommendations for middle a ML engineer,,proudmo,2023-11-15 09:13:06+00:00,6,5,"I am a ML engineer with a year of working experience. I have a fairly solid understanding of mathematics&#x2F;statistics, classic machine learning algorithms, python libraries (numpy, scipy, scikit-learn, pytorch). I&#x27;m wondering what skills&#x2F;libraries&#x2F;frameworks&#x2F;courses can you recommend to gain or improve for further career development as a ML engineer?",2023-11-15,2023-11,55,375,Low
2064430,Ask HN: Good masters programmes for 'smart-ups' / late-20s career advice,,mjw,2011-01-03 19:52:46+00:00,6,2,"Dear HN,<p>After doing an undergrad in maths and working for a handful of web startups in my 20s -- I've learned a lot about software engineering and growing businesses in the process but am nevertheless hankering after a tech job where I can get a little  more leverage out of more specialised quantitative and comp-sci skills.<p>It occurred to me to investigate a taught masters in (say) machine learning or computational statistics as a way into this kind of work -- both as a refresher for the relevant skills, but also as a way to meet people doing interesting things and potentially find good co-founders for a data-driven start-up, or connections with existing ventures.<p>I'm sure I'm not the only one with this kind of experience, so thought I would ask HN: What were your experiences with technology-related post-grad programmes?<p>Anyone meet a co-founder there? anyone drop out? find the skills you learned an advantage at a start-up or, at the other end of the spectrum, when applying to Google etc?<p>Are there any programmes which you'd recommend as having an environment particularly conducive to hooking up with co-founders, jobs, funding, commercially viable research spin-offs etc, as well as solid teaching? While I can guess the big names, I'd be particularly interested to hear about experiences, especially in the UK but elsewhere too.<p>Alternatively: anyone think this is a crazy idea and I should try and teach myself, start hobby projects and look for a job at (say) a larger outfit where I can pick up and start to use more of these skills on the job.<p>Cheers, sorry a lot of questions there!",2011-01-03,2011-01,72,1621,Low
36893340,A JavaScript Infographic: Data Science Salaries,https://hackernoon.com/a-javascript-infographic-data-science-salaries-in-2022,Antoni_dev,2023-07-27 13:40:56+00:00,4,1,,2023-07-27,2023-07,47,0,Low
13711834,Data Science Salary Survey – Oreilly,https://www.oreilly.com/ideas/2016-data-science-salary-survey-results,bootcat,2017-02-23 05:21:39+00:00,3,0,,2017-02-23,2017-02,36,0,Low
13089817,2016 Data Science Salary Survey [pdf],http://www.oreilly.com/data/free/files/2016-data-science-salary-survey.pdf,ptype,2016-12-02 16:17:54+00:00,3,0,,2016-12-02,2016-12,37,0,Low
12417573,2016 Data Science Salary Survey [pdf],http://www.oreilly.com/data/free/files/2016-data-science-salary-survey.pdf,Dim25,2016-09-03 03:30:40+00:00,3,0,,2016-09-03,2016-09,37,0,Low
7102021,2013 Data Science Salary Survey,http://www.oreilly.com/data/free/files/stratasurvey.pdf,lpolovets,2014-01-22 11:39:53+00:00,2,1,,2014-01-22,2014-01,31,0,Low
7064714,2013 Data Science Salary Survey,http://www.oreilly.com/data/free/stratasurvey.csp?cmp=tw-strata-free-article-lgen_strata_salary_survey,adfm,2014-01-15 17:42:35+00:00,2,0,,2014-01-15,2014-01,31,0,Low
41137798,O'Reilly data science salary survey (2014),https://www.oreilly.com/content/2014-data-science-salary-survey/,barreratha,2024-08-02 11:04:41+00:00,2,0,,2024-08-02,2024-08,42,0,Low
9612206,2014 Data Science Salary Survey,http://blog.dominodatalab.com/2014-data-science-salary-survey/?hn=1,gk1,2015-05-27 15:51:29+00:00,1,0,,2015-05-27,2015-05,31,0,Low
9608572,2014 Data Science Salary Survey (O'Reilly) [pdf],http://www.oreilly.com/data/free/files/2014-data-science-salary-survey.pdf,myth_drannon,2015-05-27 00:35:45+00:00,1,0,,2015-05-27,2015-05,48,0,Low
9255667,2014 O'Reilly Data Science Salary Survey,http://www.oreilly.com/data/free/2014-data-science-salary-survey.csp,mellavora,2015-03-24 10:07:14+00:00,1,0,,2015-03-24,2015-03,40,0,Low
31821404,Data Science Salary Breakdown 2022,https://medium.com/geekculture/data-science-salary-breakdown-2022-65e483b8f1d9,Liriel,2022-06-21 07:55:27+00:00,1,0,,2022-06-21,2022-06,34,0,Low
31085600,Data science salaries grow by 25% in the past 5 years,https://www.interviewquery.com/salaries/data-scientist-salary,data4lyfe,2022-04-19 16:48:16+00:00,1,0,,2022-04-19,2022-04,53,0,Low
14095317,2017 European data science salary survey,https://www.oreilly.com/ideas/2017-european-data-science-salary-survey?imm_mid=0f0aec&cmp=em-data-na-na-newsltr_20170412,allenleein,2017-04-12 06:35:42+00:00,1,0,,2017-04-12,2017-04,40,0,Low
11859509,Data Science Salary Survey,https://www.oreilly.com/ideas/2015-data-science-salary-survey,suprgeek,2016-06-08 02:00:56+00:00,1,0,,2016-06-08,2016-06,26,0,Low
32278381,Most Data Scientists are Underpaid,https://evidence.dev/blog/data-science-salaries,archiewood,2022-07-29 15:41:33+00:00,4,4,,2022-07-29,2022-07,34,0,Low
24574928,How much I made as a data scientist,https://www.interviewquery.com/blog-data-science-salaries/,data4lyfe,2020-09-24 03:22:03+00:00,3,0,,2020-09-24,2020-09,35,0,Low
9606393,What Data Scientists Earn,http://blog.dominodatalab.com/2014-data-science-salary-survey/,gk1,2015-05-26 17:57:46+00:00,2,0,,2015-05-26,2015-05,25,0,Low
30113658,An Analysis of Data Science Language and Salary Trends 2022,https://www.kaggle.com/nomilk/data-science-language-and-job-trends-2022,nomilk,2022-01-28 12:14:10+00:00,1,0,,2022-01-28,2022-01,59,0,Low
7823013,This Month in Data Science – May Edition,http://blog.gopivotal.com/pivotal/news-2/this-month-in-data-science-data-scientist-salaries-all-knowing-algorithms-and-airbnbs-data-driven-success#sthash.FOmdsFqL.dpuf,GoPivotal,2014-05-30 17:37:18+00:00,4,0,,2014-05-30,2014-05,40,0,Low
12035225,Sweden – internship salaries for Data Science [info needed],,luus,2016-07-05 09:07:29+00:00,1,1,"Hi,<p>I am about to graduate from Uni and got an internship offer from a startup in Goteborg with a possibility to start working there after the internship. I was told to propose salary as they never had an intern.<p>Currently I live in Luxembourg and have a 2000 EUR internship which is enough to cover basic living expenses but does not leave any room for frequent voyages or so. I would prefer to move as the job seems really interesting and Goteborg and Sweden in general are beautiful, while on the other hand Luxembourg is limited by its size.<p>What is the usual internship salary in data science and how much money is enough to live comfortably in Goteborg? Or Luxembourg has better career prospects and it makes no sense to move?",2016-07-05,2016-07,59,738,Low
20244470,Python vs. R and biggest salaries: Top data science job trends,https://www.zdnet.com/article/python-vs-r-and-biggest-salaries-top-data-science-job-trends/,rbanffy,2019-06-21 17:15:07+00:00,1,0,,2019-06-21,2019-06,62,0,Low
31685354,Here how creator economy is helping you lean Data Science with BCTI,,iamjohncobalt,2022-06-09 19:00:36+00:00,1,0,"Its 2022 &amp; we are entering a phase of technology where digital data is more popular than the traditional data. Surprisingly in this arena of learning, the major problem is data!<p>In 2020 when I first came across data science, I was overwhelmed.<p>Now you might be asking, &quot; What is my benefit in learning Data Science? &quot;<p>Well the answer- Salary Rs.698,412 per year<p>What is data science?<p>In simple words, data science is the field where data is cleaned, analyzed and present it in a format that is understood. Businesses use them to structure the data that is unstructured and use them to scale their business.<p>Well for the first part, you can learn about data science by reading multiple blogs and articles. The questions how to find the right blogs to read!<p>Hence at Allin1hub, collected all the blogs for data science at one place for you!<p>With over 100+ best blogs from all over the internet, we have created a community of data science.<p>You can find career guides, roadmaps, interview questions, and many more. This will solve your problem of finding the right data science blogs.<p>After going through the blogs, you need to take action!<p>The question is what? What is first step should I take?<p>Courses are the best and easiest way to take your first step towards learning data science. As you can see, there are millions of courses available on the internet.<p>Question is again the same- How do I find the right data science courses?<p>We have collected over Free 100+ courses on Data Science from Microsoft, IBM, and more. The courses are specifically designed in a way that will give foundation level knowledge to you.<p>And there&#x27;s more...<p>Once you have learnt Data science from the right courses, its time to put what you have learnt to test. Now you might think, why do I need to do that? The straight answer is Practice makes you better.  As cliché as it might sound, it is true!<p>With that in mind we have collected 100+ test that you can take to get better, rough up your knowledge and also develop projects.<p>And there is one more thing ( Credit: Apple )<p>You can learn anything you want from Ai, Data Science, Python, Java and more under 30 seconds. And this the big part, there are interview questions as well!!<p>This is BCTI method- Blogs, Courses, Test, Interview Questions.<p>What are you waiting for?<p>Start your journey now with the best resources from all over the internet at Allin1hub!",2022-06-09,2022-06,67,2455,Low
27415079,A survey to collect global salary data for Data Science roles,https://salaries.ai-jobs.net/,ohjeez,2021-06-06 18:22:46+00:00,4,2,,2021-06-06,2021-06,61,0,Low
36706344,Data Science Gold Rush: Unveiling the Salary Spectrum and Its Driving Factors,https://jobs-in-data.com/data-science-careers-blog/data-scientist-salary,kagglefan,2023-07-13 08:22:19+00:00,1,0,,2023-07-13,2023-07,77,0,Low
5330490,Salary/Income of Analytics/Data Mining/Data Science professionals,http://www.kdnuggets.com/2013/02/salary-analytics-data-mining-data-science-professionals.html,Irishsteve,2013-03-06 10:39:55+00:00,5,0,,2013-03-06,2013-03,65,0,Low
8253587,A visualization of bls.gov salary data for computer science-related jobs,http://patorjk.com/vis/computer-science-salaries/,patorjk,2014-09-01 16:20:49+00:00,2,0,,2014-09-01,2014-09,72,0,Low
18078351,Ask HN: How do you make money as a Computer Science student?,,devilmoon,2018-09-26 17:38:17+00:00,3,2,"A bit of background on my situation so you might give me more personalised advice: I graduated in  2017 with a Bachelor in CS and already had a job by that time. What seemed like a decent opportunity to kick-start my career quickly turned into what I believe would&#x27;ve been a dead end job which I would&#x27;ve dreaded every day of my life, so I decided to quit last summer and enroll into a Masters in Data Science.
Being used to a monthly salary and not having to ask my parents for money I feared this moment as I knew I would have had to deal back on my QoL quite a bit, but on top of that me and my family have had a string of misfortunes and now money is quite thight (nothing like going bankrupt, but still requires careful management of our finances).
All this combined, I find myself starting a new study cycle which will last at minimum two years and almost no money; hence I&#x27;m wondering: how does a student in CompSci make money while studying?<p>Apart from the obvious part time jobs (retail, fast foods etc.) - which I would like to avoid as I fear they would sap my time and strength without letting me grow as a computer scientist - I&#x27;ve looked into freelance gigs, consulting work and remote companies; unluckily for me, most if not all the opportunities I&#x27;ve come across require a full-time commitment, something I don&#x27;t have the luxury of giving unless I decide to take way more than 2 years to graduate, and freelancing in particular seems to focus on webdev&#x2F;mobile, areas which are not my strong suit and I don&#x27;t even like that much.<p>What would you recommend in this situation? Swallow the pill and learn stacks that sell through freelancing? Find something completely unrelated to CompSci that allows me to work part-time? Start emailing every company offering CS jobs in the area and asking if they&#x27;re willing to take on a part-timer?<p>Thanks in advance for your advice!",2018-09-26,2018-09,60,1934,Low
18082823,Ask HN: How do you make money as a Computer Science student?,,devilmoon,2018-09-27 08:16:51+00:00,2,2,"A bit of background on my situation so you might give me more personalised advice: I graduated in 2017 with a Bachelor in CS and already had a job by that time. What seemed like a decent opportunity to kick-start my career quickly turned into what I believe would&#x27;ve been a dead end job which I would&#x27;ve dreaded every day of my life, so I decided to quit last summer and enroll into a Masters in Data Science. Being used to a monthly salary and not having to ask my parents for money I feared this moment as I knew I would have had to deal back on my QoL quite a bit, but on top of that me and my family have had a string of misfortunes and now money is quite thight (nothing like going bankrupt, but still requires careful management of our finances). All this combined, I find myself starting a new study cycle which will last at minimum two years and almost no money; hence I&#x27;m wondering: how does a student in CompSci make money while studying?
Apart from the obvious part time jobs (retail, fast foods etc.) - which I would like to avoid as I fear they would sap my time and strength without letting me grow as a computer scientist - I&#x27;ve looked into freelance gigs, consulting work and remote companies; unluckily for me, most if not all the opportunities I&#x27;ve come across require a full-time commitment, something I don&#x27;t have the luxury of giving unless I decide to take way more than 2 years to graduate, and freelancing in particular seems to focus on webdev&#x2F;mobile, areas which are not my strong suit and I don&#x27;t even like that much.<p>What would you recommend in this situation? Swallow the pill and learn stacks that sell through freelancing? Find something completely unrelated to CompSci that allows me to work part-time? Start emailing every company offering CS jobs in the area and asking if they&#x27;re willing to take on a part-timer?<p>Thanks in advance for your advice!",2018-09-27,2018-09,60,1931,Low
29455896,I 14Xed my salary in 14 years,https://instamentor.com/articles/how-i-14xed-my-salary-in-14-years-as-a-data-analytics-science-professional,sak5sk,2021-12-06 03:46:07+00:00,8,13,,2021-12-06,2021-12,29,0,Low
5810109,Ask HN: What is a good starting salary for a Data Scientist?,,simonhughes22,2013-06-02 21:08:53+00:00,4,1,"I was looking at data science positions, and I want to know what salary would be reasonable. What is an appropriate salary for a data scientist with 7 years programming experience (but not as a data scientist) working in a large city? I would like to make this a poll, but lack the Karma.",2013-06-02,2013-06,60,288,Low
10331710,Ask HN: How will automation affect data science jobs?,,curo,2015-10-05 13:40:40+00:00,2,3,"I&#x27;m rediscovering my love for math, and considering going from web dev to data science.<p>Some articles predict the decline of data science jobs because of automation and processing platforms like Platfora, Impala, Splunk, etc.<p>What does this mean for a data science career? Does this mean required skills will become high-level (e.g., analyst) and salaries will drop for most?*<p>(* realizing of course some data scientists will need to work on the platforms themselves)",2015-10-05,2015-10,53,478,Low
24218544,How to Build a Crappy Data Science Team,,theferret,2020-08-20 00:29:56+00:00,2,1,"Most modern data science teams don&#x27;t consist of the people we originally considered data scientists (IE  graduate math, stats, ML, engineering (not CODING, ENGINEERING), and business acumen) and are thus disgusting sacks of garbage. Here&#x27;s how to build yours!<p>1. Post a job requirement consisting of programming languages, frameworks, soft skills, and domain specific expertise. It is MUCH more important that the candidate have experience with (for example) hydrology than they know how to build scalable machine learning models. Make sure it&#x27;s long and include obvious traits like &quot;good communicator&quot; and &quot;attentive to deadlines&quot;.<p>2. When interviewing, ask the candidate to describe a project they worked on and quickly decide whether that sounds like something you will do. If it doesn&#x27;t, move on.<p>3. Inform the candidate they will be using Spark. If they don&#x27;t laugh, you&#x27;re on the right track.<p>4. Have the candidate do a take home test. This is an excellent way to weed out people that don&#x27;t want to waste their time, have kids, and &#x2F; or have better options.<p>5. Low-ball the offer. You&#x27;re hiring in one of the most competitive fields in the job market, the last thing you want is have a highly skilled data scientist feel your offer is fair.<p>6. Speaking of money, make sure the salary range is way below that of anyone with the word &quot;manager&quot; in their title. Managers manage people, which is obviously a much more complex, much more rare skill set than someone with graduate level knowledge of  multiple fields. Good managers foster innovation right?<p>8. Once you&#x27;ve hired a small team, inform them of what you need and when you need it by. When they tell you science is about exploration and not all projects succeed, make sure they understand that at your company all science produces RESULTS.",2020-08-20,2020-08,39,1893,Low
14532775,Ask HN: How to price consulting work (data science / USA),,QuasiAlon,2017-06-11 17:18:11+00:00,2,0,"Hi,
An opportunity presented itself to do some consulting work for a startup in NYC (working remotely). I&#x27;m a data scientist with a few years experience. Always worked full time as a salary man, so don&#x27;t know how I should price my time, what factors to consider and how to settle on an hourly rate.<p>(side note: I tried looking for going rates of US data scientists on freelancing websites like upwork, but the hourly rates are all over the place, from $20 to $200).<p>Appreciate your insights!",2017-06-11,2017-06,57,505,Low
42550027,What are the current salary range for programming roles in India(junior/senior)?,,jerawaj740,2024-12-30 15:20:16+00:00,1,0,"i’m curious to learn about the salary ranges for programming jobs in India, specifically, i’d like to understand what junior developers (0–2 years of experience) and senior developers (5+ years of experience) can expect in terms of compensation, including base salary, bonuses, and any perks.<p>If possible, please include:<p>- type of company (startup, remote-first, etc)<p>- tech stack or roles (frontend, backend, full-stack, data science, etc)<p>- location differences (Bangalore, Delhi, remote, etc)",2024-12-30,2024-12,80,504,Low
28168113,Share your salary and see what everyone else is making in Data Science/AI/ML,https://salaries.ai-jobs.net/,janedoegrrr,2021-08-13 12:35:59+00:00,1,0,,2021-08-13,2021-08,76,0,Low
19874131,Ask HN: Switching from academia to data science role in a startup,,throwwwawayph,2019-05-10 01:02:28+00:00,1,0,"Hi fellow hackers,<p>I am kind stuck and looking for your valuable input about career.<p>Background: I am currently working as a research assistant in a university and doing my PhD in data science.<p>Recently, I got an offer from a fairly stable startup with a nice salary offer wrt to my current salary from the university.<p>I would like to finish my PhD even though I am not sure what to do in the future. I also want to work in the industry and get some tangible work experience as well.<p>Tomorrow, I need to tell my decision to the startup whether I accept the offer or not.<p>To be honest, salary at the university is not much and opportunity cost is getting higher and higher for me. Also, we are planning on having a kid with my wife. So, even though I love working in the research, issue is mostly about the money part.<p>In the past, I had a couple of work experience in a completely different industry and then switched to academia. I know that I might regret going back to the industry again.<p>I need your input. What would you suggest? Should I accept the offer?
Any personal experience of yourself?",2019-05-10,2019-05,65,1114,Low
19814150,Ask HN: What's the career path for job-changers to get into data science?,,ohjeez,2019-05-02 23:47:11+00:00,1,0,"It’s no secret that data science is a good career path. The jobs are in demand, the salaries are compelling, and the work is interesting. So how does someone break in? In particular, I’m interested in how an experienced IT professional can move into data science.<p>What advice would you give to someone with, say, five years of computing experience, who wants to break into the field? Tell me about the skills required, where you’d tell your friend to go to acquire them, and how to get a job without a specialized degree. What would make you say, “I want to hire this person, even if the individual lacks the relevant schooling”?",2019-05-02,2019-05,73,631,Low
8844848,Ask HN: Does anyone actually hire from 'developer bootcamps'?,,ruswick,2015-01-06 15:45:20+00:00,239,252,"Programs like General Assembly and Flatiron School are touted as effective ways to mint new developers very quickly, and a bunch of them boast hiring rates over 90% and average starting salaries of 100k or more.<p>And yet, looking around, there don&#x27;t seem to be many jobs for entry-level Rails or iOS developers. If you look around on job boards, there simply is not much competition for entry-level talent. Most of the job growth appears to be in academic stuff like AI and data science which requires at the very least a BS and probably an MS. The run-of-the-mill web and mobile developer positions all demand at least some level of experience (generally 2-6 years). It just doesn&#x27;t seem like there is enough demand for inexperienced talent to make this kind of program effective.<p>But if the stats that these bootcamps throw out are true, there are companies hiring people at $100k who, twelve weeks ago, had never opened a text editor in their lives.<p>If you&#x27;ve hired from one of these programs, what made you turn to them? Was it a success? And if it&#x27;s really possible to build a rails developer from scratch in 10 weeks, why not just just do it in-house through an internship program and avoid paying commission to these schools? And why do most companies still ask for &quot;<i>at least</i> a Bachelors in CS&quot; for web and mobile development positions?",2015-01-06,2015-01,61,1385,High
27226918,Ask HN: Advices for Burnout and Depression?,,drywater2,2021-05-20 20:40:20+00:00,39,23,"Hello HN.<p>Thanks for clicking. I hope I won&#x27;t waste your time.<p>It&#x27;s been some time since I&#x27;ve been struggling with depression. But something else happened for the last two months. I quit my job due to burnout. I couldn&#x27;t handle the stress anymore and I felt it was a really toxic place.<p>Fast forward today... I&#x27;m still depressed and I still retained many addictions (porn, internet, smartphone, eating at late hours, excessive amounts of coffee) I have developed during this pandemic and working from home.<p>I still need to get a job eventually, but my brain doesn&#x27;t let me have a break. I just feel guilty most of the time. If I try to sleep in the afternoon I still wake up panicked about where my life is going.<p>I tried practicing leetcode lately but I tend to panic and have feelings of guilt when I don&#x27;t seem to know something trivial. I feel like I&#x27;ve become just a dumber version of myself while having a salary.<p>For the last 5 years I&#x27;ve been coding in C++. I simply don&#x27;t want to see CMake anymore. I feel like I missed a lot of exciting stuff in other fields such as Data Science, ML, Cloud computing while I was just looking at compiler flags  and treating signals, not even doing embedded, just system programming. I&#x27;ve been looking into Python and Go lately for a change, but I don&#x27;t feel any real motivation.<p>Thanks for reading. I really could use some advice. I&#x27;m sorry if I wasted your time.",2021-05-20,2021-05,43,1486,Medium
